id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
112,CLC/Z5/1940,sharda devi,name:sharda devi \n gender:f \n age:22 \n qualification:10,name:sharda devi \n gender:f \n age:22 \n address:355 rana pratap nagar \n contact:9140959267 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
113,CLC/Z5/1941,sarvan kumar,name:sarvan kumar \n gender:m \n age:20 \n qualification:10,name:sarvan kumar \n gender:m \n age:20 \n address:11 block bhatiya bhawan \n contact:9936368042 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
114,CLC/Z5/1942,arti devi,name:arti devi \n gender:f \n age:30 \n qualification:10,name:arti devi \n gender:f \n age:30 \n address:53 new azad nagar \n contact:3450198697 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
115,CLC/Z5/1946,archna  ,name:archna   \n gender:f \n age:37 \n qualification:ma,name:archna   \n gender:f \n age:37 \n address:3/16 usmanpur \n contact:7505943383 \n qualification:ma \n caste:sc,1,1200,1000,8,0,,
116,CLC/Z5/1951,renu,name:renu \n gender:f \n age:30 \n qualification:10,name:renu \n gender:f \n age:30 \n address:13 b sujat ganj \n contact:7607892689 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
117,CLC/Z5/1953,madvi bhatnagar,name:madvi bhatnagar \n gender:f \n age:34 \n qualification:ma,name:madvi bhatnagar \n gender:f \n age:34 \n address:119/125 darshan purwa \n contact:6390878874 \n qualification:ma \n caste:obc,1,1200,1000,8,0,,
118,CLC/Z5/1957,jyoti katheriya,name:jyoti katheriya \n gender:f \n age:29 \n qualification:ba,name:jyoti katheriya \n gender:f \n age:29 \n address:117/16 jay prakash  \n contact:7398556376 \n qualification:ba \n caste:sc,1,1200,1000,8,0,,
119,CLC/Z5/1959,anjali singh,name:anjali singh \n gender:f \n age:19 \n qualification:12,name:anjali singh \n gender:f \n age:19 \n address:132/432 azad nagar \n contact:6307898560 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
120,CLC/Z5/1960,sandhya,name:sandhya \n gender:f \n age:24 \n qualification:bsc,name:sandhya \n gender:f \n age:24 \n address:hanspur bannapur \n contact:7518547869 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
121,CLC/Z5/1961,nandini kashyap,name:nandini kashyap \n gender:f \n age:18 \n qualification:12,name:nandini kashyap \n gender:f \n age:18 \n address:487 jarauli fase 2 \n contact:9369574942 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
122,CLC/Z5/1962,komal gupta ,name:komal gupta  \n gender:f \n age:19 \n qualification:12,name:komal gupta  \n gender:f \n age:19 \n address:127/571 juhi bara devi \n contact:9389526934 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
123,CLC/Z5/1965,poonam gupta,name:poonam gupta \n gender:f \n age:20 \n qualification:bsc,name:poonam gupta \n gender:f \n age:20 \n address:kalyanpur kanpur \n contact:8948827844 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
124,CLC/Z5/1967,Kamlesh mishra,name:Kamlesh mishra \n gender:f \n age:40 \n qualification:10,name:Kamlesh mishra \n gender:f \n age:40 \n address:916 c damodar nagar \n contact:7905243284 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
125,CLC/Z5/1968,Rohit kumar,name:Rohit kumar \n gender:m \n age:25 \n qualification:b.com,name:Rohit kumar \n gender:m \n age:25 \n address:r/205  block 13 govind nagar \n contact:7905645473 \n qualification:b.com \n caste:obc,1,1200,1000,8,0,,
126,CLC/Z5/1997,lakhn gupta,name:lakhn gupta \n gender:m \n age:20 \n qualification:8,name:lakhn gupta \n gender:m \n age:20 \n address:mhadev nagar  \n contact:7084700900 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
127,CLC/Z5/1998,rizwana,name:rizwana \n gender:m \n age:27 \n qualification:10,name:rizwana \n gender:m \n age:27 \n address:ramaipur tahseel \n contact:7318535195 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
128,CLC/Z5/2000,mohit saini,name:mohit saini \n gender:m \n age:25 \n qualification:12,name:mohit saini \n gender:m \n age:25 \n address:100/12 juhi lal colony \n contact:8960246377 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
129,CLC/Z5/2003,suresh mani tripathi,name:suresh mani tripathi \n gender:m \n age:52 \n qualification:10,name:suresh mani tripathi \n gender:m \n age:52 \n address:255 jarauli \n contact:8765534122 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
130,CLC/Z5/2005,deepmala,name:deepmala \n gender:f \n age:20 \n qualification:12,name:deepmala \n gender:f \n age:20 \n address:2233 awas viaks kalyanpur \n contact:8960048065 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
131,CLC/Z5/2006,bindu devi,name:bindu devi \n gender:f \n age:30 \n qualification:12,name:bindu devi \n gender:f \n age:30 \n address:72/90 ratanpur \n contact:9559184259 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
132,CLC/Z5/2007,sapana devi,name:sapana devi \n gender:f \n age:30 \n qualification:8,"name:sapana devi \n gender:f \n age:30 \n address:mariya, pur \n contact:9026119869 \n qualification:8 \n caste:obc",1,1200,1000,8,0,,
133,CLC/Z5/2010,laxmi soni,name:laxmi soni \n gender:f \n age:22 \n qualification:12,name:laxmi soni \n gender:f \n age:22 \n address:188 kachhi basti \n contact:7309701675 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
134,CLC/Z5/2016,divyanshi kushwaha,name:divyanshi kushwaha \n gender:f \n age:20 \n qualification:12,name:divyanshi kushwaha \n gender:f \n age:20 \n address:115/162 maswanpur kanpur \n contact:6307771708 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
135,CLC/Z5/2017,ashish saini,name:ashish saini \n gender:m \n age:30 \n qualification:10,name:ashish saini \n gender:m \n age:30 \n address:100/12 juhi lal colony \n contact:8573918521 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
136,CLC/Z5/2018,sadik ali,name:sadik ali \n gender:m \n age:28 \n qualification:10,name:sadik ali \n gender:m \n age:28 \n address:115/551/542 shiv nagar \n contact:8299162636 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
137,CLC/Z5/2023,ranjana singh,name:ranjana singh \n gender:f \n age:29 \n qualification:8,name:ranjana singh \n gender:f \n age:29 \n address:87 manohar nagar \n contact:7458947696 \n qualification:8 \n caste:general,1,1200,1000,8,0,,
138,CLC/Z5/2026,rekha,name:rekha \n gender:f \n age:34 \n qualification:12,name:rekha \n gender:f \n age:34 \n address:11/14 lal kurti \n contact:7232957097 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
139,CLC/Z5/2038,avnish bajpai,name:avnish bajpai \n gender:m \n age:32 \n qualification:12,name:avnish bajpai \n gender:m \n age:32 \n address:128/125 y block \n contact:8896451908 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
140,CLC/Z5/2043,pankaj savita,name:pankaj savita \n gender:m \n age:20 \n qualification:10,name:pankaj savita \n gender:m \n age:20 \n address: thakuran gali jhanabad \n contact:9794178482 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
141,CLC/Z5/2058,moh. Majid,name:moh. Majid \n gender:m \n age:20 \n qualification:10,name:moh. Majid \n gender:m \n age:20 \n address:76/ 438 collie bazar \n contact:8840354124 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
142,CLC/Z5/2059,pankaj shrma,name:pankaj shrma \n gender:m \n age:34 \n qualification:10,name:pankaj shrma \n gender:m \n age:34 \n address:122/10 karrhi \n contact:8953665251 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
143,CLC/Z5/2060,sumit kumar,name:sumit kumar \n gender:m \n age:19 \n qualification:10,name:sumit kumar \n gender:m \n age:19 \n address: kaitha klanpur \n contact:8736905529 \n qualification:10 \n caste:,1,1200,1000,8,0,,
144,CLC/Z5/2061,sandeep kuamr,name:sandeep kuamr \n gender:m \n age:35 \n qualification:8,name:sandeep kuamr \n gender:m \n age:35 \n address:13/206 paramt  \n contact:8052339352 \n qualification:8 \n caste:,1,1200,1000,8,0,,
145,CLC/Z5/2062,kulddep bharti,name:kulddep bharti \n gender:m \n age:25 \n qualification:10,name:kulddep bharti \n gender:m \n age:25 \n address: sanjay nagra \n contact:8840525450 \n qualification:10 \n caste:,1,1200,1000,8,0,,
146,CLC/Z5/2063,manjeet kumar,name:manjeet kumar \n gender:m \n age:28 \n qualification:12,name:manjeet kumar \n gender:m \n age:28 \n address: 83/60 juhi param purwa \n contact:8400833830 \n qualification:12 \n caste:,1,1200,1000,8,0,,
147,CLC/Z5/2064,sunita pal,name:sunita pal \n gender:m \n age:24 \n qualification:10,name:sunita pal \n gender:m \n age:24 \n address:255 cti snjay nagar \n contact:8429090326 \n qualification:10 \n caste:,1,1200,1000,8,0,,
148,CLC/Z5/2065,mahendra kumar,name:mahendra kumar \n gender:m \n age:40 \n qualification:12,name:mahendra kumar \n gender:m \n age:40 \n address:342 om purwa \n contact:9696596252 \n qualification:12 \n caste:,1,1200,1000,8,0,,
149,CLC/Z5/2066,manish kumar,name:manish kumar \n gender:m \n age:30 \n qualification:10,name:manish kumar \n gender:m \n age:30 \n address:276/7 babu purwa \n contact:8299450025 \n qualification:10 \n caste:,1,1200,1000,8,0,,
150,CLC/Z5/2120,geeta shrama,name:geeta shrama \n gender:f \n age:32 \n qualification:graduation,name:geeta shrama \n gender:f \n age:32 \n address:87/5 badri prasad hata \n contact:9336197683 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
151,CLC/Z5/2121,poonam sharma,name:poonam sharma \n gender:f \n age:24 \n qualification:graduation,name:poonam sharma \n gender:f \n age:24 \n address:87/5 badri prasad hata \n contact:9170462068 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
152,CLC/Z5/2131,lata hajaria,name:lata hajaria \n gender:f \n age:34 \n qualification:10,name:lata hajaria \n gender:f \n age:34 \n address:j 310 keshav puram \n contact:9044988616 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
153,CLC/Z5/2132,abhishek kumar,name:abhishek kumar \n gender:m \n age:18 \n qualification:10,name:abhishek kumar \n gender:m \n age:18 \n address:109/81 jwahar nagar \n contact:6386392940 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
154,CLC/Z5/2136,urmila,name:urmila \n gender:f \n age:43 \n qualification:10,name:urmila \n gender:f \n age:43 \n address:115/718 adarsh nagar \n contact:9807271213 \n qualification:10 \n caste:sc,1,1200,1000,8,0,,
155,CLC/Z5/2143,rajni saxena,name:rajni saxena \n gender:f \n age:32 \n qualification:graduation,name:rajni saxena \n gender:f \n age:32 \n address:sunil kumar \n contact:8932016628 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
156,CLC/Z5/2145,pankaj,name:pankaj \n gender:m \n age:22 \n qualification:8,name:pankaj \n gender:m \n age:22 \n address:miya tola abul jahanabad \n contact:9198695738 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
157,CLC/Z5/2155,geeta  ,name:geeta   \n gender:f \n age:28 \n qualification:12,name:geeta   \n gender:f \n age:28 \n address:431 barra word bank \n contact:9125623638 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
158,CLC/Z5/2157,ajay kumar,name:ajay kumar \n gender:m \n age:35 \n qualification:8,name:ajay kumar \n gender:m \n age:35 \n address:karbi gaon  \n contact:9129989438 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
159,CLC/Z5/2163,sachin kumar,name:sachin kumar \n gender:m \n age:32 \n qualification:12,name:sachin kumar \n gender:m \n age:32 \n address:1008 ab nagar \n contact:9453615937 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
160,CLC/Z5/2165,kuldeep singh,name:kuldeep singh \n gender:m \n age:21 \n qualification:12,name:kuldeep singh \n gender:m \n age:21 \n address:15 d seeta ram nagar \n contact:7348234826 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
161,CLC/Z5/2166, bal krishna pandey,name: bal krishna pandey \n gender:m \n age:29 \n qualification:12,name: bal krishna pandey \n gender:m \n age:29 \n address:76/166 bank sahi naka \n contact:9454594014 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
162,CLC/Z5/2169,ashish nigam,name:ashish nigam \n gender:m \n age:34 \n qualification:12,name:ashish nigam \n gender:m \n age:34 \n address:116/601 k rawatpur  \n contact:9838676199 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
163,CLC/Z5/2174,chetna sharma,name:chetna sharma \n gender:f \n age:45 \n qualification:12,name:chetna sharma \n gender:f \n age:45 \n address:119/499 darshan purwa \n contact:9839684216 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
164,CLC/Z5/2182,ravi,name:ravi \n gender:m \n age:28 \n qualification:8,name:ravi \n gender:m \n age:28 \n address:medical collage \n contact:7232984143 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
165,CLC/Z5/2183,amarnath,name:amarnath \n gender:m \n age:25 \n qualification:mcom,name:amarnath \n gender:m \n age:25 \n address:87/144 dev nagar \n contact:8953760726 \n qualification:mcom \n caste:obc,1,1200,1000,8,0,,
166,CLC/Z5/2208,deepak kumar,name:deepak kumar \n gender:m \n age:20 \n qualification:10,name:deepak kumar \n gender:m \n age:20 \n address:115/387 adrsh nagar \n contact:9795658798 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
167,CLC/Z5/2209,krishna ,name:krishna  \n gender:m \n age:19 \n qualification:10,name:krishna  \n gender:m \n age:19 \n address:bargadiya purwa panki \n contact:9695399608 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
168,CLC/Z5/2211,ashwani kumar,name:ashwani kumar \n gender:m \n age:19 \n qualification:10,name:ashwani kumar \n gender:m \n age:19 \n address:chhani buzirg maudaha \n contact:6392511487 \n qualification:10 \n caste:10,1,1200,1000,8,0,,
169,CLC/Z5/2212,shashank gupta,name:shashank gupta \n gender:m \n age:29 \n qualification:12,name:shashank gupta \n gender:m \n age:29 \n address:184/2 juhi lal colony \n contact:7905189568 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
170,CLC/Z5/2214,aishwarya sharma,name:aishwarya sharma \n gender:m \n age:22 \n qualification:12,name:aishwarya sharma \n gender:m \n age:22 \n address:126/50 t block govind nagar \n contact:7607683761 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
171,CLC/Z5/2220,farheen safeeq,name:farheen safeeq \n gender:f \n age:30 \n qualification:ba,name:farheen safeeq \n gender:f \n age:30 \n address:14/11 juhi lal colony \n contact:9307817053 \n qualification:ba \n caste:general,1,1200,1000,8,0,,
172,CLC/Z5/2226,raman tiwari,name:raman tiwari \n gender:m \n age:28 \n qualification:12,name:raman tiwari \n gender:m \n age:28 \n address:14/248 champa purwa \n contact:7398556905 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
173,CLC/Z5/2227,ankit bajpai,name:ankit bajpai \n gender:m \n age:25 \n qualification:graduation,name:ankit bajpai \n gender:m \n age:25 \n address:119/498 darshan purwa \n contact:8840771231 \n qualification:graduation \n caste:general,1,1200,1000,8,0,,
174,CLC/Z5/2228,atul kumar,name:atul kumar \n gender:m \n age:38 \n qualification:8,name:atul kumar \n gender:m \n age:38 \n address:karvi gaon maharajpur \n contact:9695718621 \n qualification:8 \n caste:general,1,1200,1000,8,0,,
175,CLC/Z5/2233,amit kumar,name:amit kumar \n gender:m \n age:25 \n qualification:8,name:amit kumar \n gender:m \n age:25 \n address:givind pur fatehpur \n contact:7524003073 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
176,CLC/Z5/2234,sandeep kumar,name:sandeep kumar \n gender:m \n age:25 \n qualification:8,name:sandeep kumar \n gender:m \n age:25 \n address:govind bilari fatehpur \n contact:7408946967 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
177,CLC/Z5/2237,mushtafa,name:mushtafa \n gender:m \n age:31 \n qualification:10,name:mushtafa \n gender:m \n age:31 \n address:t 1/1 circuit house \n contact:7376961830 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
178,CLC/Z5/2238,neha kanodiya,name:neha kanodiya \n gender:f \n age:25 \n qualification:graduation,name:neha kanodiya \n gender:f \n age:25 \n address:427 kalyanpur \n contact:9936164746 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
179,CLC/Z5/2243,[pradeep kumar,name:[pradeep kumar \n gender:m \n age:32 \n qualification:8,name:[pradeep kumar \n gender:m \n age:32 \n address:280 armapur \n contact:8318486487 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
180,CLC/Z5/2255,snodi pal,name:snodi pal \n gender:f \n age:30 \n qualification:12,name:snodi pal \n gender:f \n age:30 \n address:177/26 sanjay nagar \n contact:9005690115 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
181,CLC/Z5/2256,rani pal,name:rani pal \n gender:f \n age:30 \n qualification:10,name:rani pal \n gender:f \n age:30 \n address: gadriyan purwa \n contact:6393128477 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
182,CLC/Z5/2260,nidhi sharma,name:nidhi sharma \n gender:f \n age:26 \n qualification:ba,name:nidhi sharma \n gender:f \n age:26 \n address:406/11 krishna puri \n contact:9336262769 \n qualification:ba \n caste:obc,1,1200,1000,8,0,,
183,CLC/Z5/2263,zeeshan ali,name:zeeshan ali \n gender:m \n age:23 \n qualification:ba ,name:zeeshan ali \n gender:m \n age:23 \n address: 86/17 dipty parao \n contact:7518133141 \n qualification:ba  \n caste:obc,1,1200,1000,8,0,,
184,CLC/Z5/2264,siya rani pal,name:siya rani pal \n gender:f \n age:40 \n qualification:12,name:siya rani pal \n gender:f \n age:40 \n address:sanjay nagar \n contact:7607515018 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
185,CLC/Z5/2265,poonam pal,name:poonam pal \n gender:f \n age:24 \n qualification:12,name:poonam pal \n gender:f \n age:24 \n address:doahlatpur kanpur nagar \n contact:7355388772 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
186,CLC/Z5/2266,dinesh kumar,name:dinesh kumar \n gender:m \n age:32 \n qualification:5,name:dinesh kumar \n gender:m \n age:32 \n address:gujaini c 395 \n contact:6394374767 \n qualification:5 \n caste:sc,1,1200,1000,8,0,,
187,CLC/Z5/2267,anil kumar,name:anil kumar \n gender:f \n age:34 \n qualification:10,name:anil kumar \n gender:f \n age:34 \n address: race course colony cant \n contact:8756126703 \n qualification:10 \n caste:obc,1,1200,1000,8,0,,
188,CLC/Z5/2268,rakesh kumar ,name:rakesh kumar  \n gender:m \n age:25 \n qualification:8,name:rakesh kumar  \n gender:m \n age:25 \n address:shyam nagar \n contact:8948929012 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
189,CLC/Z5/2272,kuldeep,name:kuldeep \n gender:m \n age:21 \n qualification:12,name:kuldeep \n gender:m \n age:21 \n address:muktapur  \n contact:9559864323 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
190,CLC/Z5/2273,ankit pal,name:ankit pal \n gender:m \n age:20 \n qualification:12,name:ankit pal \n gender:m \n age:20 \n address: muktapur santha pur  \n contact:6392186248 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
191,CLC/Z5/2274,jagat pal,name:jagat pal \n gender:m \n age:36 \n qualification:ba,name:jagat pal \n gender:m \n age:36 \n address:muktapur  \n contact:9793067629 \n qualification:ba \n caste:obc,1,1200,1000,8,0,,
192,CLC/Z5/2275,rajat sharma,name:rajat sharma \n gender:m \n age:21 \n qualification:bcom,name:rajat sharma \n gender:m \n age:21 \n address:196/6 vijay nagar \n contact:8737917481 \n qualification:bcom \n caste:obc,1,1200,1000,8,0,,
193,CLC/Z5/2280,ankit tiwari,name:ankit tiwari \n gender:m \n age:25 \n qualification:ba,name:ankit tiwari \n gender:m \n age:25 \n address:4a/143 awas vikas hanspuram \n contact:7905396041 \n qualification:ba \n caste:general,1,1200,1000,8,0,,
194,CLC/Z5/2283,sheelu tiwari,name:sheelu tiwari \n gender:f \n age:33 \n qualification:ba,name:sheelu tiwari \n gender:f \n age:33 \n address:8/233 sita ram ghat colony  \n contact:8318565900 \n qualification:ba \n caste:general,1,1200,1000,8,0,,
195,CLC/Z5/2284,suman singh,name:suman singh \n gender:f \n age:29 \n qualification:12,name:suman singh \n gender:f \n age:29 \n address:8/232 sita ram colony \n contact:8112402807 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
196,CLC/Z5/2286,sandeep kumar,name:sandeep kumar \n gender:m \n age:24 \n qualification:graduation,name:sandeep kumar \n gender:m \n age:24 \n address:sakhari harbaspur \n contact:9260991252 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
197,CLC/Z5/2288,ajay pratap singh,name:ajay pratap singh \n gender:m \n age:22 \n qualification:graduation,name:ajay pratap singh \n gender:m \n age:22 \n address:bharatpur khatara \n contact:7800322753 \n qualification:graduation \n caste:general,1,1200,1000,8,0,,
198,CLC/Z5/2289,ratnesh kumar,name:ratnesh kumar \n gender:m \n age:34 \n qualification:12,name:ratnesh kumar \n gender:m \n age:34 \n address:bari mahtain \n contact:6264032683 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
199,CLC/Z5/2290,vikrant tiwari,name:vikrant tiwari \n gender:m \n age:26 \n qualification:12,name:vikrant tiwari \n gender:m \n age:26 \n address:5/5 110 barra 7 \n contact:9695336412 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
200,CLC/Z5/2291,devendra ,name:devendra  \n gender:m \n age:29 \n qualification:10,name:devendra  \n gender:m \n age:29 \n address:149 nauraiya kheda \n contact:7052638786 \n qualification:10 \n caste:general,1,1200,1000,8,0,,
201,CLC/Z5/2292,tusar sreevastava,name:tusar sreevastava \n gender:m \n age:20 \n qualification:bsc,name:tusar sreevastava \n gender:m \n age:20 \n address:83/60 chhoti juhi param purwa \n contact:6386670440 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
202,CLC/Z5/2294,tiwari lal,name:tiwari lal \n gender:m \n age:34 \n qualification:8,name:tiwari lal \n gender:m \n age:34 \n address:ghatampur \n contact:6388073751 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
203,CLC/Z5/2295,amar deep singh,name:amar deep singh \n gender:m \n age:35 \n qualification:graduation,name:amar deep singh \n gender:m \n age:35 \n address:c-462 gujaini kanpur \n contact:8874152853 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
204,CLC/Z5/2296,jeet singh,name:jeet singh \n gender:m \n age:23 \n qualification:12,name:jeet singh \n gender:m \n age:23 \n address:dhmana kanpur \n contact:9651123347 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
205,CLC/Z5/2298,neeloo singh,name:neeloo singh \n gender:m \n age:27 \n qualification:bsc,name:neeloo singh \n gender:m \n age:27 \n address:kotara t ghatampur \n contact:9369871508 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
206,CLC/Z5/2301,GOVIND singh,name:GOVIND singh \n gender:m \n age:27 \n qualification:bsc,name:GOVIND singh \n gender:m \n age:27 \n address:dhamana bhujurg \n contact:9161691883 \n qualification:bsc \n caste:obc,1,1200,1000,8,0,,
207,CLC/Z5/2302,putti lal pal,name:putti lal pal \n gender:m \n age:35 \n qualification:5,name:putti lal pal \n gender:m \n age:35 \n address:6 rajpoot nagar \n contact:8738945632 \n qualification:5 \n caste:obc,1,1200,1000,8,0,,
208,CLC/Z5/2303,rohit yadav,name:rohit yadav \n gender:m \n age:18 \n qualification:12,name:rohit yadav \n gender:m \n age:18 \n address: bhagwant pur raipalpur \n contact:8318543485 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
209,CLC/Z5/2304,syed sabuddin,name:syed sabuddin \n gender:m \n age:35 \n qualification:graduation,name:syed sabuddin \n gender:m \n age:35 \n address:103/204 colonel ganj \n contact:9839602856 \n qualification:graduation \n caste:obc,1,1200,1000,8,0,,
210,CLC/Z5/2305,santosh kumar,name:santosh kumar \n gender:m \n age:36 \n qualification:8,name:santosh kumar \n gender:m \n age:36 \n address:ursan sikandra  \n contact:9721977273 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
211,CLC/Z5/2306,sanu katheria,name:sanu katheria \n gender:m \n age:21 \n qualification:12,name:sanu katheria \n gender:m \n age:21 \n address:117/523 geeta nagar \n contact:7570912802 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
212,CLC/Z5/2307,shiv singh,name:shiv singh \n gender:m \n age:33 \n qualification:ma,name:shiv singh \n gender:m \n age:33 \n address:bibipur ghatamp[ur \n contact:9694057879 \n qualification:ma \n caste:general,1,1200,1000,8,0,,
213,CLC/Z5/2308,roman singh,name:roman singh \n gender:m \n age:22 \n qualification:bsc,name:roman singh \n gender:m \n age:22 \n address:1420/11 hanumant vihar \n contact:8574856634 \n qualification:bsc \n caste:general,1,1200,1000,8,0,,
214,CLC/Z5/2309,som pratap singh,name:som pratap singh \n gender:m \n age:24 \n qualification:bsc,name:som pratap singh \n gender:m \n age:24 \n address: daulatpur ghatampur \n contact:7007903503 \n qualification:bsc \n caste:general,1,1200,1000,8,0,,
215,CLC/Z5/2310,rakesh kumar ,name:rakesh kumar  \n gender:m \n age:25 \n qualification:12,name:rakesh kumar  \n gender:m \n age:25 \n address:12/347 gwaltoli \n contact:7068098095 \n qualification:12 \n caste:general,1,1200,1000,8,0,,
216,CLC/Z5/2311,ram kumar verma,name:ram kumar verma \n gender:m \n age:26 \n qualification:12,name:ram kumar verma \n gender:m \n age:26 \n address:forest colony \n contact:7505782140 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
217,CLC/Z5/2312,vikas kumar,name:vikas kumar \n gender:m \n age:18 \n qualification:12,name:vikas kumar \n gender:m \n age:18 \n address:pachhura dhamana  \n contact:6307580005 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
218,CLC/Z5/2313,ananad prakash,name:ananad prakash \n gender:m \n age:19 \n qualification:12,name:ananad prakash \n gender:m \n age:19 \n address:bari mahtain \n contact:7880667466 \n qualification:12 \n caste:obc,1,1200,1000,8,0,,
219,CLC/Z5/2314,tilak singh,name:tilak singh \n gender:m \n age:19 \n qualification:graduation,name:tilak singh \n gender:m \n age:19 \n address:chhturipurwa harbaspur \n contact:9026408399 \n qualification:graduation \n caste:general,1,1200,1000,8,0,,
220,CLC/Z5/2319,pankaj d paul,name:pankaj d paul \n gender:m \n age:27 \n qualification:ba,name:pankaj d paul \n gender:m \n age:27 \n address:c 170 gujaini \n contact:8175001233 \n qualification:ba \n caste:obc,1,1200,1000,8,0,,
221,CLC/Z5/2321,savitri devi f,name:savitri devi f \n gender:f \n age:35 \n qualification:8,name:savitri devi f \n gender:f \n age:35 \n address:27 madarpur  \n contact:9889088278 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
222,CLC/Z5/2329,arya pandey,name:arya pandey \n gender:f \n age:18 \n qualification:18,name:arya pandey \n gender:f \n age:18 \n address:mudhar kanpur nagar \n contact:8429774604 \n qualification:18 \n caste:general,1,1200,1000,8,0,,
223,CLC/Z5/2332,satyendra singh,name:satyendra singh \n gender:m \n age:30 \n qualification:8,name:satyendra singh \n gender:m \n age:30 \n address:194 kalyanpur \n contact:8418066457 \n qualification:8 \n caste:sc,1,1200,1000,8,0,,
224,CLC/Z5/2333,neelam rajpoot,name:neelam rajpoot \n gender:f \n age:35 \n qualification:8,name:neelam rajpoot \n gender:f \n age:35 \n address:57/42 kahukothi nayaganj \n contact:9151478909 \n qualification:8 \n caste:obc,1,1200,1000,8,0,,
225,CLC/Z5/2337,prabhat kumar,name:prabhat kumar \n gender:m \n age:23 \n qualification:12,name:prabhat kumar \n gender:m \n age:23 \n address:137 baniya bazar  \n contact:6389006397 \n qualification:12 \n caste:sc,1,1200,1000,8,0,,
