category_id,product_id,inserted_at,updated_at
21,2728,2020-03-03 12:44:00,
2,2729,2020-03-03 12:44:00,
2,2730,2020-03-03 12:44:00,
3,2731,2020-03-03 12:44:00,
4,2732,2020-03-03 12:44:00,
5,2733,2020-03-03 12:44:00,
6,2734,2020-03-03 12:44:00,
7,2735,2020-03-03 12:44:00,
8,2736,2020-03-03 12:44:00,
9,2737,2020-03-03 12:44:00,
10,2738,2020-03-03 12:44:00,
11,2739,2020-03-03 12:44:00,
12,2740,2020-03-03 12:44:00,
13,2741,2020-03-03 12:44:00,
14,2742,2020-03-03 12:44:00,
15,2743,2020-03-03 12:44:00,
16,2744,2020-03-03 12:44:00,
17,2745,2020-03-03 12:44:00,
18,2746,2020-03-03 12:44:00,
19,2747,2020-03-03 12:44:00,
20,2748,2020-03-03 12:44:00,
21,2749,2020-03-03 12:44:00,
21,2750,2020-03-03 12:44:00,
2,2751,2020-03-03 12:44:00,
2,2752,2020-03-03 12:44:00,
3,2753,2020-03-03 12:44:00,
4,2754,2020-03-03 12:44:00,
5,2755,2020-03-03 12:44:00,
6,2756,2020-03-03 12:44:00,
7,2757,2020-03-03 12:44:00,
8,2758,2020-03-03 12:44:00,
9,2759,2020-03-03 12:44:00,
10,2760,2020-03-03 12:44:00,
11,2761,2020-03-03 12:44:00,
12,2762,2020-03-03 12:44:00,
13,2763,2020-03-03 12:44:00,
14,2764,2020-03-03 12:44:00,
15,2765,2020-03-03 12:44:00,
16,2766,2020-03-03 12:44:00,
17,2767,2020-03-03 12:44:00,
18,2768,2020-03-03 12:44:00,
19,2769,2020-03-03 12:44:00,
20,2770,2020-03-03 12:44:00,
21,2771,2020-03-03 12:44:00,
21,2772,2020-03-03 12:44:00,
2,2773,2020-03-03 12:44:00,
2,2774,2020-03-03 12:44:00,
3,2775,2020-03-03 12:44:00,
4,2776,2020-03-03 12:44:00,
5,2777,2020-03-03 12:44:00,
6,2778,2020-03-03 12:44:00,
7,2779,2020-03-03 12:44:00,
8,2780,2020-03-03 12:44:00,
9,2781,2020-03-03 12:44:00,
10,2782,2020-03-03 12:44:00,
11,2783,2020-03-03 12:44:00,
12,2784,2020-03-03 12:44:00,
13,2785,2020-03-03 12:44:00,
14,2786,2020-03-03 12:44:00,
15,2787,2020-03-03 12:44:00,
16,2788,2020-03-03 12:44:00,
17,2789,2020-03-03 12:44:00,
18,2790,2020-03-03 12:44:00,
19,2791,2020-03-03 12:44:00,
20,2792,2020-03-03 12:44:00,
21,2793,2020-03-03 12:44:00,
21,2794,2020-03-03 12:44:00,
2,2795,2020-03-03 12:44:00,
2,2796,2020-03-03 12:44:00,
3,2797,2020-03-03 12:44:00,
4,2798,2020-03-03 12:44:00,
5,2799,2020-03-03 12:44:00,
6,2800,2020-03-03 12:44:00,
7,2801,2020-03-03 12:44:00,
8,2802,2020-03-03 12:44:00,
9,2803,2020-03-03 12:44:00,
10,2804,2020-03-03 12:44:00,
11,2805,2020-03-03 12:44:00,
12,2806,2020-03-03 12:44:00,
13,2807,2020-03-03 12:44:00,
14,2808,2020-03-03 12:44:00,
15,2809,2020-03-03 12:44:00,
16,2810,2020-03-03 12:44:00,
17,2811,2020-03-03 12:44:00,
18,2812,2020-03-03 12:44:00,
19,2813,2020-03-03 12:44:00,
20,2814,2020-03-03 12:44:00,
21,2815,2020-03-03 12:44:00,
21,2816,2020-03-03 12:44:00,
2,2817,2020-03-03 12:44:00,
2,2818,2020-03-03 12:44:00,
3,2819,2020-03-03 12:44:00,
4,2820,2020-03-03 12:44:00,
5,2821,2020-03-03 12:44:00,
6,2822,2020-03-03 12:44:00,
7,2823,2020-03-03 12:44:00,
8,2824,2020-03-03 12:44:00,
9,2825,2020-03-03 12:44:00,
10,2826,2020-03-03 12:44:00,
11,2827,2020-03-03 12:44:00,
12,2828,2020-03-03 12:44:00,
13,2829,2020-03-03 12:44:00,
14,2830,2020-03-03 12:44:00,
15,2831,2020-03-03 12:44:00,
16,2832,2020-03-03 12:44:00,
17,2833,2020-03-03 12:44:00,
18,2834,2020-03-03 12:44:00,
19,2835,2020-03-03 12:44:00,
20,2836,2020-03-03 12:44:00,
21,2837,2020-03-03 12:44:00,
21,2838,2020-03-03 12:44:00,
2,2839,2020-03-03 12:44:00,
2,2840,2020-03-03 12:44:00,
3,2841,2020-03-03 12:44:00,
4,2842,2020-03-03 12:44:00,
5,2843,2020-03-03 12:44:00,
6,2844,2020-03-03 12:44:00,
7,2845,2020-03-03 12:44:00,
8,2846,2020-03-03 12:44:00,
9,2847,2020-03-03 12:44:00,
10,2848,2020-03-03 12:44:00,
11,2849,2020-03-03 12:44:00,
12,2850,2020-03-03 12:44:00,
13,2851,2020-03-03 12:44:00,
14,2852,2020-03-03 12:44:00,
15,2853,2020-03-03 12:44:00,
16,2854,2020-03-03 12:44:00,
17,2855,2020-03-03 12:44:00,
18,2856,2020-03-03 12:44:00,
19,2857,2020-03-03 12:44:00,
20,2858,2020-03-03 12:44:00,
21,2859,2020-03-03 12:44:00,
21,2860,2020-03-03 12:44:00,
2,2861,2020-03-03 12:44:00,
2,2862,2020-03-03 12:44:00,
3,2863,2020-03-03 12:44:00,
4,2864,2020-03-03 12:44:00,
5,2865,2020-03-03 12:44:00,
6,2866,2020-03-03 12:44:00,
7,2867,2020-03-03 12:44:00,
8,2868,2020-03-03 12:44:00,
9,2869,2020-03-03 12:44:00,
10,2870,2020-03-03 12:44:00,
11,2871,2020-03-03 12:44:00,
12,2872,2020-03-03 12:44:00,
13,2873,2020-03-03 12:44:00,
14,2874,2020-03-03 12:44:00,
15,2875,2020-03-03 12:44:00,
16,2876,2020-03-03 12:44:00,
17,2877,2020-03-03 12:44:00,
18,2878,2020-03-03 12:44:00,
19,2879,2020-03-03 12:44:00,
20,2880,2020-03-03 12:44:00,
21,2881,2020-03-03 12:44:00,
21,2882,2020-03-03 12:44:00,
2,2883,2020-03-03 12:44:00,
2,2884,2020-03-03 12:44:00,
3,2885,2020-03-03 12:44:00,
4,2886,2020-03-03 12:44:00,
5,2887,2020-03-03 12:44:00,
6,2888,2020-03-03 12:44:00,
7,2889,2020-03-03 12:44:00,
8,2890,2020-03-03 12:44:00,
9,2891,2020-03-03 12:44:00,
10,2892,2020-03-03 12:44:00,
11,2893,2020-03-03 12:44:00,
12,2894,2020-03-03 12:44:00,
13,2895,2020-03-03 12:44:00,
14,2896,2020-03-03 12:44:00,
15,2897,2020-03-03 12:44:00,
16,2898,2020-03-03 12:44:00,
17,2899,2020-03-03 12:44:00,
18,2900,2020-03-03 12:44:00,
19,2901,2020-03-03 12:44:00,
20,2902,2020-03-03 12:44:00,
21,2903,2020-03-03 12:44:00,
21,2904,2020-03-03 12:44:00,
2,2905,2020-03-03 12:44:00,
2,2906,2020-03-03 12:44:00,
3,2907,2020-03-03 12:44:00,
4,2908,2020-03-03 12:44:00,
5,2909,2020-03-03 12:44:00,
6,2910,2020-03-03 12:44:00,
7,2911,2020-03-03 12:44:00,
8,2912,2020-03-03 12:44:00,
9,2913,2020-03-03 12:44:00,
10,2914,2020-03-03 12:44:00,
11,2915,2020-03-03 12:44:00,
12,2916,2020-03-03 12:44:00,
13,2917,2020-03-03 12:44:00,
14,2918,2020-03-03 12:44:00,
15,2919,2020-03-03 12:44:00,
16,2920,2020-03-03 12:44:00,
17,2921,2020-03-03 12:44:00,
18,2922,2020-03-03 12:44:00,
19,2923,2020-03-03 12:44:00,
20,2924,2020-03-03 12:44:00,
21,2925,2020-03-03 12:44:00,
21,2926,2020-03-03 12:44:00,
2,2927,2020-03-03 12:44:00,
2,2928,2020-03-03 12:44:00,
3,2929,2020-03-03 12:44:00,
4,2930,2020-03-03 12:44:00,
5,2931,2020-03-03 12:44:00,
6,2932,2020-03-03 12:44:00,
7,2933,2020-03-03 12:44:00,
8,2934,2020-03-03 12:44:00,
9,2935,2020-03-03 12:44:00,
10,2936,2020-03-03 12:44:00,
11,2937,2020-03-03 12:44:00,
12,2938,2020-03-03 12:44:00,
13,2939,2020-03-03 12:44:00,
14,2940,2020-03-03 12:44:00,
15,2941,2020-03-03 12:44:00,
16,2942,2020-03-03 12:44:00,
17,2943,2020-03-03 12:44:00,
18,2944,2020-03-03 12:44:00,
19,2945,2020-03-03 12:44:00,
20,2946,2020-03-03 12:44:00,
21,2947,2020-03-03 12:44:00,
21,2948,2020-03-03 12:44:00,
2,2949,2020-03-03 12:44:00,
2,2950,2020-03-03 12:44:00,
3,2951,2020-03-03 12:44:00,
4,2952,2020-03-03 12:44:00,
5,2953,2020-03-03 12:44:00,
6,2954,2020-03-03 12:44:00,
7,2955,2020-03-03 12:44:00,
8,2956,2020-03-03 12:44:00,
9,2957,2020-03-03 12:44:00,
10,2958,2020-03-03 12:44:00,
11,2959,2020-03-03 12:44:00,
12,2960,2020-03-03 12:44:00,
13,2961,2020-03-03 12:44:00,
14,2962,2020-03-03 12:44:00,
15,2963,2020-03-03 12:44:00,
16,2964,2020-03-03 12:44:00,
17,2965,2020-03-03 12:44:00,
18,2966,2020-03-03 12:44:00,
19,2967,2020-03-03 12:44:00,
20,2968,2020-03-03 12:44:00,
21,2969,2020-03-03 12:44:00,
21,2970,2020-03-03 12:44:00,
2,2971,2020-03-03 12:44:00,
2,2972,2020-03-03 12:44:00,
3,2973,2020-03-03 12:44:00,
4,2974,2020-03-03 12:44:00,
5,2975,2020-03-03 12:44:00,
6,2976,2020-03-03 12:44:00,
7,2977,2020-03-03 12:44:00,
8,2978,2020-03-03 12:44:00,
9,2979,2020-03-03 12:44:00,
10,2980,2020-03-03 12:44:00,
11,2981,2020-03-03 12:44:00,
12,2982,2020-03-03 12:44:00,
13,2983,2020-03-03 12:44:00,
14,2984,2020-03-03 12:44:00,
15,2985,2020-03-03 12:44:00,
16,2986,2020-03-03 12:44:00,
17,2987,2020-03-03 12:44:00,
18,2988,2020-03-03 12:44:00,
19,2989,2020-03-03 12:44:00,
20,2990,2020-03-03 12:44:00,
21,2991,2020-03-03 12:44:00,
21,2992,2020-03-03 12:44:00,
2,2993,2020-03-03 12:44:00,
2,2994,2020-03-03 12:44:00,
3,2995,2020-03-03 12:44:00,
4,2996,2020-03-03 12:44:00,
5,2997,2020-03-03 12:44:00,
6,2998,2020-03-03 12:44:00,
7,2999,2020-03-03 12:44:00,
8,3000,2020-03-03 12:44:00,
9,3001,2020-03-03 12:44:00,
10,3002,2020-03-03 12:44:00,
11,3003,2020-03-03 12:44:00,
12,3004,2020-03-03 12:44:00,
13,3005,2020-03-03 12:44:00,
14,3006,2020-03-03 12:44:00,
15,3007,2020-03-03 12:44:00,
16,3008,2020-03-03 12:44:00,
17,3009,2020-03-03 12:44:00,
18,3010,2020-03-03 12:44:00,
19,3011,2020-03-03 12:44:00,
20,3012,2020-03-03 12:44:00,
21,3013,2020-03-03 12:44:00,
21,3014,2020-03-03 12:44:00,
2,3015,2020-03-03 12:44:00,
2,3016,2020-03-03 12:44:00,
3,3017,2020-03-03 12:44:00,
4,3018,2020-03-03 12:44:00,
5,3019,2020-03-03 12:44:00,
6,3020,2020-03-03 12:44:00,
7,3021,2020-03-03 12:44:00,
8,3022,2020-03-03 12:44:00,
9,3023,2020-03-03 12:44:00,
10,3024,2020-03-03 12:44:00,
11,3025,2020-03-03 12:44:00,
12,3026,2020-03-03 12:44:00,
13,3027,2020-03-03 12:44:00,
14,3028,2020-03-03 12:44:00,
15,3029,2020-03-03 12:44:00,
16,3030,2020-03-03 12:44:00,
17,3031,2020-03-03 12:44:00,
18,3032,2020-03-03 12:44:00,
19,3033,2020-03-03 12:44:00,
20,3034,2020-03-03 12:44:00,
21,3035,2020-03-03 12:44:00,
21,3036,2020-03-03 12:44:00,
2,3037,2020-03-03 12:44:00,
2,3038,2020-03-03 12:44:00,
3,3039,2020-03-03 12:44:00,
4,3040,2020-03-03 12:44:00,
5,3041,2020-03-03 12:44:00,
6,3042,2020-03-03 12:44:00,
7,3043,2020-03-03 12:44:00,
8,3044,2020-03-03 12:44:00,
9,3045,2020-03-03 12:44:00,
10,3046,2020-03-03 12:44:00,
11,3047,2020-03-03 12:44:00,
12,3048,2020-03-03 12:44:00,
13,3049,2020-03-03 12:44:00,
14,3050,2020-03-03 12:44:00,
15,3051,2020-03-03 12:44:00,
16,3052,2020-03-03 12:44:00,
17,3053,2020-03-03 12:44:00,
18,3054,2020-03-03 12:44:00,
19,3055,2020-03-03 12:44:00,
20,3056,2020-03-03 12:44:00,
21,3057,2020-03-03 12:44:00,
21,3058,2020-03-03 12:44:00,
2,3059,2020-03-03 12:44:00,
2,3060,2020-03-03 12:44:00,
3,3061,2020-03-03 12:44:00,
4,3062,2020-03-03 12:44:00,
5,3063,2020-03-03 12:44:00,
6,3064,2020-03-03 12:44:00,
7,3065,2020-03-03 12:44:00,
8,3066,2020-03-03 12:44:00,
9,3067,2020-03-03 12:44:00,
10,3068,2020-03-03 12:44:00,
11,3069,2020-03-03 12:44:00,
12,3070,2020-03-03 12:44:00,
13,3071,2020-03-03 12:44:00,
14,3072,2020-03-03 12:44:00,
15,3073,2020-03-03 12:44:00,
16,3074,2020-03-03 12:44:00,
17,3075,2020-03-03 12:44:00,
18,3076,2020-03-03 12:44:00,
19,3077,2020-03-03 12:44:00,
20,3078,2020-03-03 12:44:00,
21,3079,2020-03-03 12:44:00,
21,3080,2020-03-03 12:44:00,
2,3081,2020-03-03 12:44:00,
2,3082,2020-03-03 12:44:00,
3,3083,2020-03-03 12:44:00,
4,3084,2020-03-03 12:44:00,
5,3085,2020-03-03 12:44:00,
6,3086,2020-03-03 12:44:00,
7,3087,2020-03-03 12:44:00,
8,3088,2020-03-03 12:44:00,
9,3089,2020-03-03 12:44:00,
10,3090,2020-03-03 12:44:00,
11,3091,2020-03-03 12:44:00,
12,3092,2020-03-03 12:44:00,
13,3093,2020-03-03 12:44:00,
14,3094,2020-03-03 12:44:00,
15,3095,2020-03-03 12:44:00,
16,3096,2020-03-03 12:44:00,
17,3097,2020-03-03 12:44:00,
18,3098,2020-03-03 12:44:00,
19,3099,2020-03-03 12:44:00,
20,3100,2020-03-03 12:44:00,
21,3101,2020-03-03 12:44:00,
21,3102,2020-03-03 12:44:00,
2,3103,2020-03-03 12:44:00,
2,3104,2020-03-03 12:44:00,
3,3105,2020-03-03 12:44:00,
4,3106,2020-03-03 12:44:00,
5,3107,2020-03-03 12:44:00,
6,3108,2020-03-03 12:44:00,
7,3109,2020-03-03 12:44:00,
8,3110,2020-03-03 12:44:00,
9,3111,2020-03-03 12:44:00,
10,3112,2020-03-03 12:44:00,
11,3113,2020-03-03 12:44:00,
12,3114,2020-03-03 12:44:00,
13,3115,2020-03-03 12:44:00,
14,3116,2020-03-03 12:44:00,
15,3117,2020-03-03 12:44:00,
16,3118,2020-03-03 12:44:00,
17,3119,2020-03-03 12:44:00,
18,3120,2020-03-03 12:44:00,
19,3121,2020-03-03 12:44:00,
20,3122,2020-03-03 12:44:00,
21,3123,2020-03-03 12:44:00,
21,3124,2020-03-03 12:44:00,
2,3125,2020-03-03 12:44:00,
2,3126,2020-03-03 12:44:00,
3,3127,2020-03-03 12:44:00,
4,3128,2020-03-03 12:44:00,
5,3129,2020-03-03 12:44:00,
6,3130,2020-03-03 12:44:00,
7,3131,2020-03-03 12:44:00,
8,3132,2020-03-03 12:44:00,
9,3133,2020-03-03 12:44:00,
10,3134,2020-03-03 12:44:00,
11,3135,2020-03-03 12:44:00,
12,3136,2020-03-03 12:44:00,
13,3137,2020-03-03 12:44:00,
14,3138,2020-03-03 12:44:00,
15,3139,2020-03-03 12:44:00,
16,3140,2020-03-03 12:44:00,
17,3141,2020-03-03 12:44:00,
18,3142,2020-03-03 12:44:00,
19,3143,2020-03-03 12:44:00,
20,3144,2020-03-03 12:44:00,
21,3145,2020-03-03 12:44:00,
21,3146,2020-03-03 12:44:00,
2,3147,2020-03-03 12:44:00,
2,3148,2020-03-03 12:44:00,
3,3149,2020-03-03 12:44:00,
4,3150,2020-03-03 12:44:00,
5,3151,2020-03-03 12:44:00,
6,3152,2020-03-03 12:44:00,
7,3153,2020-03-03 12:44:00,
8,3154,2020-03-03 12:44:00,
9,3155,2020-03-03 12:44:00,
10,3156,2020-03-03 12:44:00,
11,3157,2020-03-03 12:44:00,
12,3158,2020-03-03 12:44:00,
13,3159,2020-03-03 12:44:00,
14,3160,2020-03-03 12:44:00,
15,3161,2020-03-03 12:44:00,
16,3162,2020-03-03 12:44:00,
17,3163,2020-03-03 12:44:00,
18,3164,2020-03-03 12:44:00,
19,3165,2020-03-03 12:44:00,
20,3166,2020-03-03 12:44:00,
21,3167,2020-03-03 12:44:00,
21,3168,2020-03-03 12:44:00,
2,3169,2020-03-03 12:44:00,
2,3170,2020-03-03 12:44:00,
3,3171,2020-03-03 12:44:00,
4,3172,2020-03-03 12:44:00,
5,3173,2020-03-03 12:44:00,
6,3174,2020-03-03 12:44:00,
7,3175,2020-03-03 12:44:00,
8,3176,2020-03-03 12:44:00,
9,3177,2020-03-03 12:44:00,
10,3178,2020-03-03 12:44:00,
11,3179,2020-03-03 12:44:00,
12,3180,2020-03-03 12:44:00,
13,3181,2020-03-03 12:44:00,
14,3182,2020-03-03 12:44:00,
15,3183,2020-03-03 12:44:00,
16,3184,2020-03-03 12:44:00,
17,3185,2020-03-03 12:44:00,
18,3186,2020-03-03 12:44:00,
19,3187,2020-03-03 12:44:00,
20,3188,2020-03-03 12:44:00,
21,3189,2020-03-03 12:44:00,
21,3190,2020-03-03 12:44:00,
2,3191,2020-03-03 12:44:00,
2,3192,2020-03-03 12:44:00,
3,3193,2020-03-03 12:44:00,
4,3194,2020-03-03 12:44:00,
5,3195,2020-03-03 12:44:00,
6,3196,2020-03-03 12:44:00,
7,3197,2020-03-03 12:44:00,
8,3198,2020-03-03 12:44:00,
9,3199,2020-03-03 12:44:00,
10,3200,2020-03-03 12:44:00,
11,3201,2020-03-03 12:44:00,
12,3202,2020-03-03 12:44:00,
13,3203,2020-03-03 12:44:00,
14,3204,2020-03-03 12:44:00,
15,3205,2020-03-03 12:44:00,
16,3206,2020-03-03 12:44:00,
17,3207,2020-03-03 12:44:00,
18,3208,2020-03-03 12:44:00,
19,3209,2020-03-03 12:44:00,
20,3210,2020-03-03 12:44:00,
21,3211,2020-03-03 12:44:00,
21,3212,2020-03-03 12:44:00,
2,3213,2020-03-03 12:44:00,
2,3214,2020-03-03 12:44:00,
3,3215,2020-03-03 12:44:00,
4,3216,2020-03-03 12:44:00,
5,3217,2020-03-03 12:44:00,
6,3218,2020-03-03 12:44:00,
7,3219,2020-03-03 12:44:00,
8,3220,2020-03-03 12:44:00,
9,3221,2020-03-03 12:44:00,
10,3222,2020-03-03 12:44:00,
11,3223,2020-03-03 12:44:00,
12,3224,2020-03-03 12:44:00,
13,3225,2020-03-03 12:44:00,
14,3226,2020-03-03 12:44:00,
15,3227,2020-03-03 12:44:00,
16,3228,2020-03-03 12:44:00,
17,3229,2020-03-03 12:44:00,
18,3230,2020-03-03 12:44:00,
19,3231,2020-03-03 12:44:00,
20,3232,2020-03-03 12:44:00,
21,3233,2020-03-03 12:44:00,
21,3234,2020-03-03 12:44:00,
2,3235,2020-03-03 12:44:00,
2,3236,2020-03-03 12:44:00,
3,3237,2020-03-03 12:44:00,
4,3238,2020-03-03 12:44:00,
5,3239,2020-03-03 12:44:00,
6,3240,2020-03-03 12:44:00,
7,3241,2020-03-03 12:44:00,
8,3242,2020-03-03 12:44:00,
9,3243,2020-03-03 12:44:00,
10,3244,2020-03-03 12:44:00,
11,3245,2020-03-03 12:44:00,
12,3246,2020-03-03 12:44:00,
13,3247,2020-03-03 12:44:00,
14,3248,2020-03-03 12:44:00,
15,3249,2020-03-03 12:44:00,
16,3250,2020-03-03 12:44:00,
17,3251,2020-03-03 12:44:00,
18,3252,2020-03-03 12:44:00,
19,3253,2020-03-03 12:44:00,
20,3254,2020-03-03 12:44:00,
21,3255,2020-03-03 12:44:00,
21,3256,2020-03-03 12:44:00,
2,3257,2020-03-03 12:44:00,
2,3258,2020-03-03 12:44:00,
3,3259,2020-03-03 12:44:00,
4,3260,2020-03-03 12:44:00,
5,3261,2020-03-03 12:44:00,
6,3262,2020-03-03 12:44:00,
7,3263,2020-03-03 12:44:00,
8,3264,2020-03-03 12:44:00,
9,3265,2020-03-03 12:44:00,
10,3266,2020-03-03 12:44:00,
11,3267,2020-03-03 12:44:00,
12,3268,2020-03-03 12:44:00,
13,3269,2020-03-03 12:44:00,
14,3270,2020-03-03 12:44:00,
15,3271,2020-03-03 12:44:00,
16,3272,2020-03-03 12:44:00,
17,3273,2020-03-03 12:44:00,
18,3274,2020-03-03 12:44:00,
19,3275,2020-03-03 12:44:00,
20,3276,2020-03-03 12:44:00,
21,3277,2020-03-03 12:44:00,
21,3278,2020-03-03 12:44:00,
2,3279,2020-03-03 12:44:00,
2,3280,2020-03-03 12:44:00,
3,3281,2020-03-03 12:44:00,
4,3282,2020-03-03 12:44:00,
5,3283,2020-03-03 12:44:00,
6,3284,2020-03-03 12:44:00,
7,3285,2020-03-03 12:44:00,
8,3286,2020-03-03 12:44:00,
9,3287,2020-03-03 12:44:00,
10,3288,2020-03-03 12:44:00,
11,3289,2020-03-03 12:44:00,
12,3290,2020-03-03 12:44:00,
13,3291,2020-03-03 12:44:00,
14,3292,2020-03-03 12:44:00,
15,3293,2020-03-03 12:44:00,
16,3294,2020-03-03 12:44:00,
17,3295,2020-03-03 12:44:00,
18,3296,2020-03-03 12:44:00,
19,3297,2020-03-03 12:44:00,
20,3298,2020-03-03 12:44:00,
21,3299,2020-03-03 12:44:00,
21,3300,2020-03-03 12:44:00,
2,3301,2020-03-03 12:44:00,
2,3302,2020-03-03 12:44:00,
3,3303,2020-03-03 12:44:00,
4,3304,2020-03-03 12:44:00,
5,3305,2020-03-03 12:44:00,
6,3306,2020-03-03 12:44:00,
7,3307,2020-03-03 12:44:00,
8,3308,2020-03-03 12:44:00,
9,3309,2020-03-03 12:44:00,
10,3310,2020-03-03 12:44:00,
11,3311,2020-03-03 12:44:00,
12,3312,2020-03-03 12:44:00,
13,3313,2020-03-03 12:44:00,
14,3314,2020-03-03 12:44:00,
15,3315,2020-03-03 12:44:00,
16,3316,2020-03-03 12:44:00,
17,3317,2020-03-03 12:44:00,
18,3318,2020-03-03 12:44:00,
19,3319,2020-03-03 12:44:00,
20,3320,2020-03-03 12:44:00,
21,3321,2020-03-03 12:44:00,
21,3322,2020-03-03 12:44:00,
2,3323,2020-03-03 12:44:00,
2,3324,2020-03-03 12:44:00,
3,3325,2020-03-03 12:44:00,
4,3326,2020-03-03 12:44:00,
5,3327,2020-03-03 12:44:00,
6,3328,2020-03-03 12:44:00,
7,3329,2020-03-03 12:44:00,
8,3330,2020-03-03 12:44:00,
9,3331,2020-03-03 12:44:00,
10,3332,2020-03-03 12:44:00,
11,3333,2020-03-03 12:44:00,
12,3334,2020-03-03 12:44:00,
13,3335,2020-03-03 12:44:00,
14,3336,2020-03-03 12:44:00,
15,3337,2020-03-03 12:44:00,
16,3338,2020-03-03 12:44:00,
17,3339,2020-03-03 12:44:00,
18,3340,2020-03-03 12:44:00,
19,3341,2020-03-03 12:44:00,
20,3342,2020-03-03 12:44:00,
21,3343,2020-03-03 12:44:00,
21,3344,2020-03-03 12:44:00,
2,3345,2020-03-03 12:44:00,
2,3346,2020-03-03 12:44:00,
3,3347,2020-03-03 12:44:00,
4,3348,2020-03-03 12:44:00,
5,3349,2020-03-03 12:44:00,
6,3350,2020-03-03 12:44:00,
7,3351,2020-03-03 12:44:00,
8,3352,2020-03-03 12:44:00,
9,3353,2020-03-03 12:44:00,
10,3354,2020-03-03 12:44:00,
11,3355,2020-03-03 12:44:00,
12,3356,2020-03-03 12:44:00,
13,3357,2020-03-03 12:44:00,
14,3358,2020-03-03 12:44:00,
15,3359,2020-03-03 12:44:00,
16,3360,2020-03-03 12:44:00,
17,3361,2020-03-03 12:44:00,
18,3362,2020-03-03 12:44:00,
19,3363,2020-03-03 12:44:00,
20,3364,2020-03-03 12:44:00,
21,3365,2020-03-03 12:44:00,
21,3366,2020-03-03 12:44:00,
2,3367,2020-03-03 12:44:00,
2,3368,2020-03-03 12:44:00,
3,3369,2020-03-03 12:44:00,
4,3370,2020-03-03 12:44:00,
5,3371,2020-03-03 12:44:00,
6,3372,2020-03-03 12:44:00,
7,3373,2020-03-03 12:44:00,
8,3374,2020-03-03 12:44:00,
9,3375,2020-03-03 12:44:00,
10,3376,2020-03-03 12:44:00,
11,3377,2020-03-03 12:44:00,
12,3378,2020-03-03 12:44:00,
13,3379,2020-03-03 12:44:00,
14,3380,2020-03-03 12:44:00,
15,3381,2020-03-03 12:44:00,
16,3382,2020-03-03 12:44:00,
17,3383,2020-03-03 12:44:00,
18,3384,2020-03-03 12:44:00,
19,3385,2020-03-03 12:44:00,
20,3386,2020-03-03 12:44:00,
21,3387,2020-03-03 12:44:00,
21,3388,2020-03-03 12:44:00,
2,3389,2020-03-03 12:44:00,
2,3390,2020-03-03 12:44:00,
3,3391,2020-03-03 12:44:00,
4,3392,2020-03-03 12:44:00,
5,3393,2020-03-03 12:44:00,
6,3394,2020-03-03 12:44:00,
7,3395,2020-03-03 12:44:00,
8,3396,2020-03-03 12:44:00,
9,3397,2020-03-03 12:44:00,
10,3398,2020-03-03 12:44:00,
11,3399,2020-03-03 12:44:00,
12,3400,2020-03-03 12:44:00,
13,3401,2020-03-03 12:44:00,
14,3402,2020-03-03 12:44:00,
15,3403,2020-03-03 12:44:00,
16,3404,2020-03-03 12:44:00,
17,3405,2020-03-03 12:44:00,
18,3406,2020-03-03 12:44:00,
19,3407,2020-03-03 12:44:00,
20,3408,2020-03-03 12:44:00,
21,3409,2020-03-03 12:44:00,
21,3410,2020-03-03 12:44:00,
2,3411,2020-03-03 12:44:00,
2,3412,2020-03-03 12:44:00,
3,3413,2020-03-03 12:44:00,
4,3414,2020-03-03 12:44:00,
5,3415,2020-03-03 12:44:00,
6,3416,2020-03-03 12:44:00,
7,3417,2020-03-03 12:44:00,
8,3418,2020-03-03 12:44:00,
9,3419,2020-03-03 12:44:00,
10,3420,2020-03-03 12:44:00,
11,3421,2020-03-03 12:44:00,
12,3422,2020-03-03 12:44:00,
13,3423,2020-03-03 12:44:00,
14,3424,2020-03-03 12:44:00,
15,3425,2020-03-03 12:44:00,
16,3426,2020-03-03 12:44:00,
17,3427,2020-03-03 12:44:00,
18,3428,2020-03-03 12:44:00,
19,3429,2020-03-03 12:44:00,
20,3430,2020-03-03 12:44:00,
21,3431,2020-03-03 12:44:00,
21,3432,2020-03-03 12:44:00,
2,3433,2020-03-03 12:44:00,
2,3434,2020-03-03 12:44:00,
3,3435,2020-03-03 12:44:00,
4,3436,2020-03-03 12:44:00,
5,3437,2020-03-03 12:44:00,
6,3438,2020-03-03 12:44:00,
7,3439,2020-03-03 12:44:00,
8,3440,2020-03-03 12:44:00,
9,3441,2020-03-03 12:44:00,
10,3442,2020-03-03 12:44:00,
11,3443,2020-03-03 12:44:00,
12,3444,2020-03-03 12:44:00,
13,3445,2020-03-03 12:44:00,
14,3446,2020-03-03 12:44:00,
15,3447,2020-03-03 12:44:00,
16,3448,2020-03-03 12:44:00,
17,3449,2020-03-03 12:44:00,
18,3450,2020-03-03 12:44:00,
19,3451,2020-03-03 12:44:00,
20,3452,2020-03-03 12:44:00,
21,3453,2020-03-03 12:44:00,
21,3454,2020-03-03 12:44:00,
2,3455,2020-03-03 12:44:00,
2,3456,2020-03-03 12:44:00,
3,3457,2020-03-03 12:44:00,
4,3458,2020-03-03 12:44:00,
5,3459,2020-03-03 12:44:00,
6,3460,2020-03-03 12:44:00,
7,3461,2020-03-03 12:44:00,
8,3462,2020-03-03 12:44:00,
