product_id,media_id,inserted_at,updated_at
2046,2046,2020-03-04 12:04:00,
2047,2047,2020-03-04 12:04:00,
2048,2048,2020-03-04 12:04:00,
2049,2049,2020-03-04 12:04:00,
2050,2050,2020-03-04 12:04:00,
2051,2051,2020-03-04 12:04:00,
2052,2052,2020-03-04 12:04:00,
2053,2053,2020-03-04 12:04:00,
2054,2054,2020-03-04 12:04:00,
2055,2055,2020-03-04 12:04:00,
2056,2056,2020-03-04 12:04:00,
2057,2057,2020-03-04 12:04:00,
2058,2058,2020-03-04 12:04:00,
2059,2059,2020-03-04 12:04:00,
2060,2060,2020-03-04 12:04:00,
2061,2061,2020-03-04 12:04:00,
2062,2062,2020-03-04 12:04:00,
2063,2063,2020-03-04 12:04:00,
2064,2064,2020-03-04 12:04:00,
2065,2065,2020-03-04 12:04:00,
2066,2066,2020-03-04 12:04:00,
2067,2067,2020-03-04 12:04:00,
2068,2068,2020-03-04 12:04:00,
2069,2069,2020-03-04 12:04:00,
2070,2070,2020-03-04 12:04:00,
2071,2071,2020-03-04 12:04:00,
2072,2072,2020-03-04 12:04:00,
2073,2073,2020-03-04 12:04:00,
2074,2074,2020-03-04 12:04:00,
2075,2075,2020-03-04 12:04:00,
2076,2076,2020-03-04 12:04:00,
2077,2077,2020-03-04 12:04:00,
2078,2078,2020-03-04 12:04:00,
2079,2079,2020-03-04 12:04:00,
2080,2080,2020-03-04 12:04:00,
2081,2081,2020-03-04 12:04:00,
2082,2082,2020-03-04 12:04:00,
2083,2083,2020-03-04 12:04:00,
2084,2084,2020-03-04 12:04:00,
2085,2085,2020-03-04 12:04:00,
2086,2086,2020-03-04 12:04:00,
2087,2087,2020-03-04 12:04:00,
2088,2088,2020-03-04 12:04:00,
2089,2089,2020-03-04 12:04:00,
2090,2090,2020-03-04 12:04:00,
2091,2091,2020-03-04 12:04:00,
2092,2092,2020-03-04 12:04:00,
2093,2093,2020-03-04 12:04:00,
2094,2094,2020-03-04 12:04:00,
2095,2095,2020-03-04 12:04:00,
2096,2096,2020-03-04 12:04:00,
2097,2097,2020-03-04 12:04:00,
2098,2098,2020-03-04 12:04:00,
2099,2099,2020-03-04 12:04:00,
2100,2100,2020-03-04 12:04:00,
2101,2101,2020-03-04 12:04:00,
2102,2102,2020-03-04 12:04:00,
2103,2103,2020-03-04 12:04:00,
2104,2104,2020-03-04 12:04:00,
2105,2105,2020-03-04 12:04:00,
2106,2106,2020-03-04 12:04:00,
2107,2107,2020-03-04 12:04:00,
2108,2108,2020-03-04 12:04:00,
2109,2109,2020-03-04 12:04:00,
2110,2110,2020-03-04 12:04:00,
2111,2111,2020-03-04 12:04:00,
2112,2112,2020-03-04 12:04:00,
2113,2113,2020-03-04 12:04:00,
2114,2114,2020-03-04 12:04:00,
2115,2115,2020-03-04 12:04:00,
2116,2116,2020-03-04 12:04:00,
2117,2117,2020-03-04 12:04:00,
2118,2118,2020-03-04 12:04:00,
2119,2119,2020-03-04 12:04:00,
2120,2120,2020-03-04 12:04:00,
2121,2121,2020-03-04 12:04:00,
2122,2122,2020-03-04 12:04:00,
2123,2123,2020-03-04 12:04:00,
2124,2124,2020-03-04 12:04:00,
2125,2125,2020-03-04 12:04:00,
2126,2126,2020-03-04 12:04:00,
2127,2127,2020-03-04 12:04:00,
2128,2128,2020-03-04 12:04:00,
2129,2129,2020-03-04 12:04:00,
2130,2130,2020-03-04 12:04:00,
2131,2131,2020-03-04 12:04:00,
2132,2132,2020-03-04 12:04:00,
2133,2133,2020-03-04 12:04:00,
2134,2134,2020-03-04 12:04:00,
2135,2135,2020-03-04 12:04:00,
2136,2136,2020-03-04 12:04:00,
2137,2137,2020-03-04 12:04:00,
2138,2138,2020-03-04 12:04:00,
2139,2139,2020-03-04 12:04:00,
2140,2140,2020-03-04 12:04:00,
2141,2141,2020-03-04 12:04:00,
2142,2142,2020-03-04 12:04:00,
2143,2143,2020-03-04 12:04:00,
2144,2144,2020-03-04 12:04:00,
2145,2145,2020-03-04 12:04:00,
2146,2146,2020-03-04 12:04:00,
2147,2147,2020-03-04 12:04:00,
2148,2148,2020-03-04 12:04:00,
2149,2149,2020-03-04 12:04:00,
2150,2150,2020-03-04 12:04:00,
2151,2151,2020-03-04 12:04:00,
2152,2152,2020-03-04 12:04:00,
2153,2153,2020-03-04 12:04:00,
2154,2154,2020-03-04 12:04:00,
2155,2155,2020-03-04 12:04:00,
2156,2156,2020-03-04 12:04:00,
2157,2157,2020-03-04 12:04:00,
2158,2158,2020-03-04 12:04:00,
2159,2159,2020-03-04 12:04:00,
2160,2160,2020-03-04 12:04:00,
2161,2161,2020-03-04 12:04:00,
2162,2162,2020-03-04 12:04:00,
2163,2163,2020-03-04 12:04:00,
2164,2164,2020-03-04 12:04:00,
2165,2165,2020-03-04 12:04:00,
2166,2166,2020-03-04 12:04:00,
2167,2167,2020-03-04 12:04:00,
2168,2168,2020-03-04 12:04:00,
2169,2169,2020-03-04 12:04:00,
2170,2170,2020-03-04 12:04:00,
2171,2171,2020-03-04 12:04:00,
2172,2172,2020-03-04 12:04:00,
2173,2173,2020-03-04 12:04:00,
2174,2174,2020-03-04 12:04:00,
2175,2175,2020-03-04 12:04:00,
2176,2176,2020-03-04 12:04:00,
2177,2177,2020-03-04 12:04:00,
2178,2178,2020-03-04 12:04:00,
2179,2179,2020-03-04 12:04:00,
2180,2180,2020-03-04 12:04:00,
2181,2181,2020-03-04 12:04:00,
2182,2182,2020-03-04 12:04:00,
2183,2183,2020-03-04 12:04:00,
2184,2184,2020-03-04 12:04:00,
2185,2185,2020-03-04 12:04:00,
2186,2186,2020-03-04 12:04:00,
2187,2187,2020-03-04 12:04:00,
2188,2188,2020-03-04 12:04:00,
2189,2189,2020-03-04 12:04:00,
2190,2190,2020-03-04 12:04:00,
2191,2191,2020-03-04 12:04:00,
2192,2192,2020-03-04 12:04:00,
2193,2193,2020-03-04 12:04:00,
2194,2194,2020-03-04 12:04:00,
2195,2195,2020-03-04 12:04:00,
2196,2196,2020-03-04 12:04:00,
2197,2197,2020-03-04 12:04:00,
2198,2198,2020-03-04 12:04:00,
2199,2199,2020-03-04 12:04:00,
2200,2200,2020-03-04 12:04:00,
2201,2201,2020-03-04 12:04:00,
2202,2202,2020-03-04 12:04:00,
2203,2203,2020-03-04 12:04:00,
2204,2204,2020-03-04 12:04:00,
2205,2205,2020-03-04 12:04:00,
2206,2206,2020-03-04 12:04:00,
2207,2207,2020-03-04 12:04:00,
2208,2208,2020-03-04 12:04:00,
2209,2209,2020-03-04 12:04:00,
2210,2210,2020-03-04 12:04:00,
2211,2211,2020-03-04 12:04:00,
2212,2212,2020-03-04 12:04:00,
2213,2213,2020-03-04 12:04:00,
2214,2214,2020-03-04 12:04:00,
2215,2215,2020-03-04 12:04:00,
2216,2216,2020-03-04 12:04:00,
2217,2217,2020-03-04 12:04:00,
2218,2218,2020-03-04 12:04:00,
2219,2219,2020-03-04 12:04:00,
2220,2220,2020-03-04 12:04:00,
2221,2221,2020-03-04 12:04:00,
2222,2222,2020-03-04 12:04:00,
2223,2223,2020-03-04 12:04:00,
2224,2224,2020-03-04 12:04:00,
2225,2225,2020-03-04 12:04:00,
2226,2226,2020-03-04 12:04:00,
2227,2227,2020-03-04 12:04:00,
2228,2228,2020-03-04 12:04:00,
2229,2229,2020-03-04 12:04:00,
2230,2230,2020-03-04 12:04:00,
2231,2231,2020-03-04 12:04:00,
2232,2232,2020-03-04 12:04:00,
2233,2233,2020-03-04 12:04:00,
2234,2234,2020-03-04 12:04:00,
2235,2235,2020-03-04 12:04:00,
2236,2236,2020-03-04 12:04:00,
2237,2237,2020-03-04 12:04:00,
2238,2238,2020-03-04 12:04:00,
2239,2239,2020-03-04 12:04:00,
2240,2240,2020-03-04 12:04:00,
2241,2241,2020-03-04 12:04:00,
2242,2242,2020-03-04 12:04:00,
2243,2243,2020-03-04 12:04:00,
2244,2244,2020-03-04 12:04:00,
2245,2245,2020-03-04 12:04:00,
2246,2246,2020-03-04 12:04:00,
2247,2247,2020-03-04 12:04:00,
2248,2248,2020-03-04 12:04:00,
2249,2249,2020-03-04 12:04:00,
2250,2250,2020-03-04 12:04:00,
2251,2251,2020-03-04 12:04:00,
2252,2252,2020-03-04 12:04:00,
2253,2253,2020-03-04 12:04:00,
2254,2254,2020-03-04 12:04:00,
2255,2255,2020-03-04 12:04:00,
2256,2256,2020-03-04 12:04:00,
2257,2257,2020-03-04 12:04:00,
2258,2258,2020-03-04 12:04:00,
2259,2259,2020-03-04 12:04:00,
2260,2260,2020-03-04 12:04:00,
2261,2261,2020-03-04 12:04:00,
2262,2262,2020-03-04 12:04:00,
2263,2263,2020-03-04 12:04:00,
2264,2264,2020-03-04 12:04:00,
2265,2265,2020-03-04 12:04:00,
2266,2266,2020-03-04 12:04:00,
2267,2267,2020-03-04 12:04:00,
2268,2268,2020-03-04 12:04:00,
2269,2269,2020-03-04 12:04:00,
2270,2270,2020-03-04 12:04:00,
2271,2271,2020-03-04 12:04:00,
2272,2272,2020-03-04 12:04:00,
2273,2273,2020-03-04 12:04:00,
2274,2274,2020-03-04 12:04:00,
2275,2275,2020-03-04 12:04:00,
2276,2276,2020-03-04 12:04:00,
2277,2277,2020-03-04 12:04:00,
2278,2278,2020-03-04 12:04:00,
2279,2279,2020-03-04 12:04:00,
2280,2280,2020-03-04 12:04:00,
2281,2281,2020-03-04 12:04:00,
2282,2282,2020-03-04 12:04:00,
2283,2283,2020-03-04 12:04:00,
2284,2284,2020-03-04 12:04:00,
2285,2285,2020-03-04 12:04:00,
2286,2286,2020-03-04 12:04:00,
2287,2287,2020-03-04 12:04:00,
2288,2288,2020-03-04 12:04:00,
2289,2289,2020-03-04 12:04:00,
2290,2290,2020-03-04 12:04:00,
2291,2291,2020-03-04 12:04:00,
2292,2292,2020-03-04 12:04:00,
2293,2293,2020-03-04 12:04:00,
2294,2294,2020-03-04 12:04:00,
2295,2295,2020-03-04 12:04:00,
2296,2296,2020-03-04 12:04:00,
2297,2297,2020-03-04 12:04:00,
2298,2298,2020-03-04 12:04:00,
2299,2299,2020-03-04 12:04:00,
2300,2300,2020-03-04 12:04:00,
2301,2301,2020-03-04 12:04:00,
2302,2302,2020-03-04 12:04:00,
2303,2303,2020-03-04 12:04:00,
2304,2304,2020-03-04 12:04:00,
2305,2305,2020-03-04 12:04:00,
2306,2306,2020-03-04 12:04:00,
2307,2307,2020-03-04 12:04:00,
2308,2308,2020-03-04 12:04:00,
2309,2309,2020-03-04 12:04:00,
2310,2310,2020-03-04 12:04:00,
2311,2311,2020-03-04 12:04:00,
2312,2312,2020-03-04 12:04:00,
2313,2313,2020-03-04 12:04:00,
2314,2314,2020-03-04 12:04:00,
2315,2315,2020-03-04 12:04:00,
2316,2316,2020-03-04 12:04:00,
2317,2317,2020-03-04 12:04:00,
2318,2318,2020-03-04 12:04:00,
2319,2319,2020-03-04 12:04:00,
2320,2320,2020-03-04 12:04:00,
2321,2321,2020-03-04 12:04:00,
2322,2322,2020-03-04 12:04:00,
2323,2323,2020-03-04 12:04:00,
2324,2324,2020-03-04 12:04:00,
2325,2325,2020-03-04 12:04:00,
2326,2326,2020-03-04 12:04:00,
2327,2327,2020-03-04 12:04:00,
2328,2328,2020-03-04 12:04:00,
2329,2329,2020-03-04 12:04:00,
2330,2330,2020-03-04 12:04:00,
2331,2331,2020-03-04 12:04:00,
2332,2332,2020-03-04 12:04:00,
2333,2333,2020-03-04 12:04:00,
2334,2334,2020-03-04 12:04:00,
2335,2335,2020-03-04 12:04:00,
2336,2336,2020-03-04 12:04:00,
2337,2337,2020-03-04 12:04:00,
2338,2338,2020-03-04 12:04:00,
2339,2339,2020-03-04 12:04:00,
2340,2340,2020-03-04 12:04:00,
2341,2341,2020-03-04 12:04:00,
2342,2342,2020-03-04 12:04:00,
2343,2343,2020-03-04 12:04:00,
2344,2344,2020-03-04 12:04:00,
2345,2345,2020-03-04 12:04:00,
2346,2346,2020-03-04 12:04:00,
2347,2347,2020-03-04 12:04:00,
2348,2348,2020-03-04 12:04:00,
2349,2349,2020-03-04 12:04:00,
2350,2350,2020-03-04 12:04:00,
2351,2351,2020-03-04 12:04:00,
2352,2352,2020-03-04 12:04:00,
2353,2353,2020-03-04 12:04:00,
2354,2354,2020-03-04 12:04:00,
2355,2355,2020-03-04 12:04:00,
2356,2356,2020-03-04 12:04:00,
2357,2357,2020-03-04 12:04:00,
2358,2358,2020-03-04 12:04:00,
2359,2359,2020-03-04 12:04:00,
2360,2360,2020-03-04 12:04:00,
2361,2361,2020-03-04 12:04:00,
2362,2362,2020-03-04 12:04:00,
2363,2363,2020-03-04 12:04:00,
2364,2364,2020-03-04 12:04:00,
2365,2365,2020-03-04 12:04:00,
2366,2366,2020-03-04 12:04:00,
2367,2367,2020-03-04 12:04:00,
2368,2368,2020-03-04 12:04:00,
2369,2369,2020-03-04 12:04:00,
2370,2370,2020-03-04 12:04:00,
2371,2371,2020-03-04 12:04:00,
2372,2372,2020-03-04 12:04:00,
2373,2373,2020-03-04 12:04:00,
2374,2374,2020-03-04 12:04:00,
2375,2375,2020-03-04 12:04:00,
2376,2376,2020-03-04 12:04:00,
2377,2377,2020-03-04 12:04:00,
2378,2378,2020-03-04 12:04:00,
2379,2379,2020-03-04 12:04:00,
2380,2380,2020-03-04 12:04:00,
2381,2381,2020-03-04 12:04:00,
2382,2382,2020-03-04 12:04:00,
2383,2383,2020-03-04 12:04:00,
2384,2384,2020-03-04 12:04:00,
2385,2385,2020-03-04 12:04:00,
2386,2386,2020-03-04 12:04:00,
2387,2387,2020-03-04 12:04:00,
2388,2388,2020-03-04 12:04:00,
2389,2389,2020-03-04 12:04:00,
2390,2390,2020-03-04 12:04:00,
2391,2391,2020-03-04 12:04:00,
2392,2392,2020-03-04 12:04:00,
2393,2393,2020-03-04 12:04:00,
2394,2394,2020-03-04 12:04:00,
2395,2395,2020-03-04 12:04:00,
2396,2396,2020-03-04 12:04:00,
2397,2397,2020-03-04 12:04:00,
2398,2398,2020-03-04 12:04:00,
2399,2399,2020-03-04 12:04:00,
2400,2400,2020-03-04 12:04:00,
2401,2401,2020-03-04 12:04:00,
2402,2402,2020-03-04 12:04:00,
2403,2403,2020-03-04 12:04:00,
2404,2404,2020-03-04 12:04:00,
2405,2405,2020-03-04 12:04:00,
2406,2406,2020-03-04 12:04:00,
2407,2407,2020-03-04 12:04:00,
2408,2408,2020-03-04 12:04:00,
2409,2409,2020-03-04 12:04:00,
2410,2410,2020-03-04 12:04:00,
2411,2411,2020-03-04 12:04:00,
2412,2412,2020-03-04 12:04:00,
2413,2413,2020-03-04 12:04:00,
2414,2414,2020-03-04 12:04:00,
2415,2415,2020-03-04 12:04:00,
2416,2416,2020-03-04 12:04:00,
2417,2417,2020-03-04 12:04:00,
2418,2418,2020-03-04 12:04:00,
2419,2419,2020-03-04 12:04:00,
2420,2420,2020-03-04 12:04:00,
2421,2421,2020-03-04 12:04:00,
2422,2422,2020-03-04 12:04:00,
2423,2423,2020-03-04 12:04:00,
2424,2424,2020-03-04 12:04:00,
2425,2425,2020-03-04 12:04:00,
2426,2426,2020-03-04 12:04:00,
2427,2427,2020-03-04 12:04:00,
2428,2428,2020-03-04 12:04:00,
2429,2429,2020-03-04 12:04:00,
2430,2430,2020-03-04 12:04:00,
2431,2431,2020-03-04 12:04:00,
2432,2432,2020-03-04 12:04:00,
2433,2433,2020-03-04 12:04:00,
2434,2434,2020-03-04 12:04:00,
2435,2435,2020-03-04 12:04:00,
2436,2436,2020-03-04 12:04:00,
2437,2437,2020-03-04 12:04:00,
2438,2438,2020-03-04 12:04:00,
2439,2439,2020-03-04 12:04:00,
2440,2440,2020-03-04 12:04:00,
2441,2441,2020-03-04 12:04:00,
2442,2442,2020-03-04 12:04:00,
2443,2443,2020-03-04 12:04:00,
2444,2444,2020-03-04 12:04:00,
2445,2445,2020-03-04 12:04:00,
2446,2446,2020-03-04 12:04:00,
2447,2447,2020-03-04 12:04:00,
2448,2448,2020-03-04 12:04:00,
2449,2449,2020-03-04 12:04:00,
2450,2450,2020-03-04 12:04:00,
2451,2451,2020-03-04 12:04:00,
2452,2452,2020-03-04 12:04:00,
2453,2453,2020-03-04 12:04:00,
2454,2454,2020-03-04 12:04:00,
2455,2455,2020-03-04 12:04:00,
2456,2456,2020-03-04 12:04:00,
2457,2457,2020-03-04 12:04:00,
2458,2458,2020-03-04 12:04:00,
2459,2459,2020-03-04 12:04:00,
2460,2460,2020-03-04 12:04:00,
2461,2461,2020-03-04 12:04:00,
2462,2462,2020-03-04 12:04:00,
2463,2463,2020-03-04 12:04:00,
2464,2464,2020-03-04 12:04:00,
2465,2465,2020-03-04 12:04:00,
2466,2466,2020-03-04 12:04:00,
2467,2467,2020-03-04 12:04:00,
2468,2468,2020-03-04 12:04:00,
2469,2469,2020-03-04 12:04:00,
2470,2470,2020-03-04 12:04:00,
2471,2471,2020-03-04 12:04:00,
2472,2472,2020-03-04 12:04:00,
2473,2473,2020-03-04 12:04:00,
2474,2474,2020-03-04 12:04:00,
2475,2475,2020-03-04 12:04:00,
2476,2476,2020-03-04 12:04:00,
2477,2477,2020-03-04 12:04:00,
2478,2478,2020-03-04 12:04:00,
2479,2479,2020-03-04 12:04:00,
2480,2480,2020-03-04 12:04:00,
2481,2481,2020-03-04 12:04:00,
2482,2482,2020-03-04 12:04:00,
2483,2483,2020-03-04 12:04:00,
2484,2484,2020-03-04 12:04:00,
2485,2485,2020-03-04 12:04:00,
2486,2486,2020-03-04 12:04:00,
2487,2487,2020-03-04 12:04:00,
2488,2488,2020-03-04 12:04:00,
2489,2489,2020-03-04 12:04:00,
2490,2490,2020-03-04 12:04:00,
2491,2491,2020-03-04 12:04:00,
2492,2492,2020-03-04 12:04:00,
2493,2493,2020-03-04 12:04:00,
2494,2494,2020-03-04 12:04:00,
2495,2495,2020-03-04 12:04:00,
2496,2496,2020-03-04 12:04:00,
2497,2497,2020-03-04 12:04:00,
2498,2498,2020-03-04 12:04:00,
2499,2499,2020-03-04 12:04:00,
2500,2500,2020-03-04 12:04:00,
2501,2501,2020-03-04 12:04:00,
2502,2502,2020-03-04 12:04:00,
2503,2503,2020-03-04 12:04:00,
2504,2504,2020-03-04 12:04:00,
2505,2505,2020-03-04 12:04:00,
2506,2506,2020-03-04 12:04:00,
2507,2507,2020-03-04 12:04:00,
2508,2508,2020-03-04 12:04:00,
2509,2509,2020-03-04 12:04:00,
2510,2510,2020-03-04 12:04:00,
2511,2511,2020-03-04 12:04:00,
2512,2512,2020-03-04 12:04:00,
2513,2513,2020-03-04 12:04:00,
2514,2514,2020-03-04 12:04:00,
2515,2515,2020-03-04 12:04:00,
2516,2516,2020-03-04 12:04:00,
2517,2517,2020-03-04 12:04:00,
2518,2518,2020-03-04 12:04:00,
2519,2519,2020-03-04 12:04:00,
2520,2520,2020-03-04 12:04:00,
2521,2521,2020-03-04 12:04:00,
2522,2522,2020-03-04 12:04:00,
2523,2523,2020-03-04 12:04:00,
2524,2524,2020-03-04 12:04:00,
2525,2525,2020-03-04 12:04:00,
2526,2526,2020-03-04 12:04:00,
2527,2527,2020-03-04 12:04:00,
2528,2528,2020-03-04 12:04:00,
2529,2529,2020-03-04 12:04:00,
2530,2530,2020-03-04 12:04:00,
2531,2531,2020-03-04 12:04:00,
2532,2532,2020-03-04 12:04:00,
2533,2533,2020-03-04 12:04:00,
2534,2534,2020-03-04 12:04:00,
2535,2535,2020-03-04 12:04:00,
2536,2536,2020-03-04 12:04:00,
2537,2537,2020-03-04 12:04:00,
2538,2538,2020-03-04 12:04:00,
2539,2539,2020-03-04 12:04:00,
2540,2540,2020-03-04 12:04:00,
2541,2541,2020-03-04 12:04:00,
2542,2542,2020-03-04 12:04:00,
2543,2543,2020-03-04 12:04:00,
2544,2544,2020-03-04 12:04:00,
2545,2545,2020-03-04 12:04:00,
2546,2546,2020-03-04 12:04:00,
2547,2547,2020-03-04 12:04:00,
2548,2548,2020-03-04 12:04:00,
2549,2549,2020-03-04 12:04:00,
2550,2550,2020-03-04 12:04:00,
2551,2551,2020-03-04 12:04:00,
2552,2552,2020-03-04 12:04:00,
2553,2553,2020-03-04 12:04:00,
2554,2554,2020-03-04 12:04:00,
2555,2555,2020-03-04 12:04:00,
2556,2556,2020-03-04 12:04:00,
2557,2557,2020-03-04 12:04:00,
2558,2558,2020-03-04 12:04:00,
2559,2559,2020-03-04 12:04:00,
2560,2560,2020-03-04 12:04:00,
2561,2561,2020-03-04 12:04:00,
2562,2562,2020-03-04 12:04:00,
2563,2563,2020-03-04 12:04:00,
2564,2564,2020-03-04 12:04:00,
2565,2565,2020-03-04 12:04:00,
2566,2566,2020-03-04 12:04:00,
2567,2567,2020-03-04 12:04:00,
2568,2568,2020-03-04 12:04:00,
2569,2569,2020-03-04 12:04:00,
2570,2570,2020-03-04 12:04:00,
2571,2571,2020-03-04 12:04:00,
2572,2572,2020-03-04 12:04:00,
2573,2573,2020-03-04 12:04:00,
2574,2574,2020-03-04 12:04:00,
2575,2575,2020-03-04 12:04:00,
2576,2576,2020-03-04 12:04:00,
2577,2577,2020-03-04 12:04:00,
2578,2578,2020-03-04 12:04:00,
2579,2579,2020-03-04 12:04:00,
2580,2580,2020-03-04 12:04:00,
2581,2581,2020-03-04 12:04:00,
2582,2582,2020-03-04 12:04:00,
2583,2583,2020-03-04 12:04:00,
2584,2584,2020-03-04 12:04:00,
2585,2585,2020-03-04 12:04:00,
2586,2586,2020-03-04 12:04:00,
2587,2587,2020-03-04 12:04:00,
2588,2588,2020-03-04 12:04:00,
2589,2589,2020-03-04 12:04:00,
2590,2590,2020-03-04 12:04:00,
2591,2591,2020-03-04 12:04:00,
2592,2592,2020-03-04 12:04:00,
2593,2593,2020-03-04 12:04:00,
2594,2594,2020-03-04 12:04:00,
2595,2595,2020-03-04 12:04:00,
2596,2596,2020-03-04 12:04:00,
2597,2597,2020-03-04 12:04:00,
2598,2598,2020-03-04 12:04:00,
2599,2599,2020-03-04 12:04:00,
2600,2600,2020-03-04 12:04:00,
2601,2601,2020-03-04 12:04:00,
2602,2602,2020-03-04 12:04:00,
2603,2603,2020-03-04 12:04:00,
2604,2604,2020-03-04 12:04:00,
2605,2605,2020-03-04 12:04:00,
2606,2606,2020-03-04 12:04:00,
2607,2607,2020-03-04 12:04:00,
2608,2608,2020-03-04 12:04:00,
2609,2609,2020-03-04 12:04:00,
2610,2610,2020-03-04 12:04:00,
2611,2611,2020-03-04 12:04:00,
2612,2612,2020-03-04 12:04:00,
2613,2613,2020-03-04 12:04:00,
2614,2614,2020-03-04 12:04:00,
2615,2615,2020-03-04 12:04:00,
2616,2616,2020-03-04 12:04:00,
2617,2617,2020-03-04 12:04:00,
2618,2618,2020-03-04 12:04:00,
2619,2619,2020-03-04 12:04:00,
2620,2620,2020-03-04 12:04:00,
2621,2621,2020-03-04 12:04:00,
2622,2622,2020-03-04 12:04:00,
2623,2623,2020-03-04 12:04:00,
2624,2624,2020-03-04 12:04:00,
2625,2625,2020-03-04 12:04:00,
2626,2626,2020-03-04 12:04:00,
2627,2627,2020-03-04 12:04:00,
2628,2628,2020-03-04 12:04:00,
2629,2629,2020-03-04 12:04:00,
2630,2630,2020-03-04 12:04:00,
2631,2631,2020-03-04 12:04:00,
2632,2632,2020-03-04 12:04:00,
2633,2633,2020-03-04 12:04:00,
2634,2634,2020-03-04 12:04:00,
2635,2635,2020-03-04 12:04:00,
2636,2636,2020-03-04 12:04:00,
2637,2637,2020-03-04 12:04:00,
2638,2638,2020-03-04 12:04:00,
2639,2639,2020-03-04 12:04:00,
2640,2640,2020-03-04 12:04:00,
2641,2641,2020-03-04 12:04:00,
2642,2642,2020-03-04 12:04:00,
2643,2643,2020-03-04 12:04:00,
2644,2644,2020-03-04 12:04:00,
2645,2645,2020-03-04 12:04:00,
2646,2646,2020-03-04 12:04:00,
2647,2647,2020-03-04 12:04:00,
2648,2648,2020-03-04 12:04:00,
2649,2649,2020-03-04 12:04:00,
2650,2650,2020-03-04 12:04:00,
2651,2651,2020-03-04 12:04:00,
2652,2652,2020-03-04 12:04:00,
2653,2653,2020-03-04 12:04:00,
2654,2654,2020-03-04 12:04:00,
2655,2655,2020-03-04 12:04:00,
2656,2656,2020-03-04 12:04:00,
2657,2657,2020-03-04 12:04:00,
2658,2658,2020-03-04 12:04:00,
2659,2659,2020-03-04 12:04:00,
2660,2660,2020-03-04 12:04:00,
2661,2661,2020-03-04 12:04:00,
2662,2662,2020-03-04 12:04:00,
2663,2663,2020-03-04 12:04:00,
2664,2664,2020-03-04 12:04:00,
2665,2665,2020-03-04 12:04:00,
2666,2666,2020-03-04 12:04:00,
2667,2667,2020-03-04 12:04:00,
2668,2668,2020-03-04 12:04:00,
2669,2669,2020-03-04 12:04:00,
2670,2670,2020-03-04 12:04:00,
2671,2671,2020-03-04 12:04:00,
2672,2672,2020-03-04 12:04:00,
2673,2673,2020-03-04 12:04:00,
2674,2674,2020-03-04 12:04:00,
2675,2675,2020-03-04 12:04:00,
2676,2676,2020-03-04 12:04:00,
2677,2677,2020-03-04 12:04:00,
2678,2678,2020-03-04 12:04:00,
2679,2679,2020-03-04 12:04:00,
2680,2680,2020-03-04 12:04:00,
2681,2681,2020-03-04 12:04:00,
2682,2682,2020-03-04 12:04:00,
2683,2683,2020-03-04 12:04:00,
2684,2684,2020-03-04 12:04:00,
2685,2685,2020-03-04 12:04:00,
2686,2686,2020-03-04 12:04:00,
2687,2687,2020-03-04 12:04:00,
2688,2688,2020-03-04 12:04:00,
2689,2689,2020-03-04 12:04:00,
2690,2690,2020-03-04 12:04:00,
2691,2691,2020-03-04 12:04:00,
2692,2692,2020-03-04 12:04:00,
2693,2693,2020-03-04 12:04:00,
2694,2694,2020-03-04 12:04:00,
2695,2695,2020-03-04 12:04:00,
2696,2696,2020-03-04 12:04:00,
2697,2697,2020-03-04 12:04:00,
2698,2698,2020-03-04 12:04:00,
2699,2699,2020-03-04 12:04:00,
2700,2700,2020-03-04 12:04:00,
2701,2701,2020-03-04 12:04:00,
2702,2702,2020-03-04 12:04:00,
2703,2703,2020-03-04 12:04:00,
2704,2704,2020-03-04 12:04:00,
2705,2705,2020-03-04 12:04:00,
2706,2706,2020-03-04 12:04:00,
2707,2707,2020-03-04 12:04:00,
2708,2708,2020-03-04 12:04:00,
2709,2709,2020-03-04 12:04:00,
2710,2710,2020-03-04 12:04:00,
2711,2711,2020-03-04 12:04:00,
2712,2712,2020-03-04 12:04:00,
2713,2713,2020-03-04 12:04:00,
2714,2714,2020-03-04 12:04:00,
2715,2715,2020-03-04 12:04:00,
2716,2716,2020-03-04 12:04:00,
2717,2717,2020-03-04 12:04:00,
2718,2718,2020-03-04 12:04:00,
2719,2719,2020-03-04 12:04:00,
2720,2720,2020-03-04 12:04:00,
2721,2721,2020-03-04 12:04:00,
2722,2722,2020-03-04 12:04:00,
2723,2723,2020-03-04 12:04:00,
2724,2724,2020-03-04 12:04:00,
2725,2725,2020-03-04 12:04:00,
2726,2726,2020-03-04 12:04:00,
2727,2727,2020-03-04 12:04:00,
2728,2728,2020-03-04 12:04:00,
2729,2729,2020-03-04 12:04:00,
2730,2730,2020-03-04 12:04:00,
2731,2731,2020-03-04 12:04:00,
2732,2732,2020-03-04 12:04:00,
2733,2733,2020-03-04 12:04:00,
2734,2734,2020-03-04 12:04:00,
2735,2735,2020-03-04 12:04:00,
2736,2736,2020-03-04 12:04:00,
2737,2737,2020-03-04 12:04:00,
2738,2738,2020-03-04 12:04:00,
2739,2739,2020-03-04 12:04:00,
2740,2740,2020-03-04 12:04:00,
2741,2741,2020-03-04 12:04:00,
2742,2742,2020-03-04 12:04:00,
2743,2743,2020-03-04 12:04:00,
2744,2744,2020-03-04 12:04:00,
